,State Code,County Code,Site Num,POC,Latitude,Longitude,Datum,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
5786,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-10,24,100.0,47.495833,59.7,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5787,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-11,24,100.0,48.9,61.2,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5788,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-12,24,100.0,56.004167,70.3,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5789,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-13,24,100.0,53.508333,65.3,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5790,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-14,24,100.0,46.333333,52.3,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5791,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-15,24,100.0,45.975,56.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5792,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-16,24,100.0,43.1125,52.7,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5793,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-17,24,100.0,48.354167,62.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5794,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-18,24,100.0,47.1375,58.5,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5795,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-19,24,100.0,52.779167,72.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5796,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-20,24,100.0,53.1125,66.9,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5797,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-21,24,100.0,51.0375,61.3,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5798,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-22,24,100.0,42.916667,51.6,12,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5799,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-23,24,100.0,41.170833,49.3,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5800,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-24,24,100.0,40.333333,43.3,12,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5801,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-25,24,100.0,43.391667,48.0,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5802,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-26,24,100.0,45.075,48.2,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5803,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-27,24,100.0,43.620833,48.4,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5804,6,11,1002,2,39.18919,-121.99887,NAD83,2023-02-28,24,100.0,43.658333,51.1,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5805,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-01,24,100.0,43.920833,53.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5806,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-02,24,100.0,47.383333,58.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5807,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-03,24,100.0,48.633333,59.4,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5808,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-04,24,100.0,47.116667,52.5,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5809,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-05,24,100.0,45.133333,52.3,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5810,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-06,24,100.0,44.004167,50.5,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5811,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-07,24,100.0,46.495833,52.9,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5812,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-08,24,100.0,48.025,56.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5813,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-09,24,100.0,44.554167,49.6,23,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5814,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-10,24,100.0,54.341667,62.4,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5815,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-11,24,100.0,49.054167,51.1,11,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5816,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-12,24,100.0,54.375,58.3,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5817,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-13,24,100.0,58.033333,63.5,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5818,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-14,24,100.0,55.158333,61.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5819,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-15,24,100.0,51.808333,61.2,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5820,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-16,24,100.0,53.404167,64.9,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5821,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-17,24,100.0,54.729167,67.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5822,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-18,24,100.0,54.458333,62.2,12,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5823,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-19,24,100.0,53.933333,58.3,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5824,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-20,24,100.0,53.183333,60.6,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5825,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-21,24,100.0,48.841667,52.9,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5826,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-22,24,100.0,50.858333,56.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5827,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-23,24,100.0,52.208333,61.7,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5828,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-24,24,100.0,49.591667,58.8,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5829,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-25,24,100.0,49.933333,58.5,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5830,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-26,24,100.0,48.658333,58.5,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5831,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-27,24,100.0,49.791667,61.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5832,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-28,24,100.0,46.925,50.7,0,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5833,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-29,24,100.0,44.983333,47.8,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5834,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-30,24,100.0,49.75,60.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5835,6,11,1002,2,39.18919,-121.99887,NAD83,2023-03-31,24,100.0,51.616667,60.6,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5836,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-01,24,100.0,54.041667,64.9,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5837,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-02,24,100.0,52.229167,63.1,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5838,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-03,24,100.0,48.383333,57.4,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5839,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-04,24,100.0,49.004167,59.4,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5840,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-05,24,100.0,51.616667,63.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5841,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-06,24,100.0,54.491667,64.2,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5842,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-07,24,100.0,54.466667,62.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5843,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-08,24,100.0,55.854167,67.1,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5844,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-09,24,100.0,62.075,75.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5845,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-10,24,100.0,66.245833,80.2,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5846,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-11,24,100.0,62.65,75.4,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5847,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-12,24,100.0,56.320833,65.3,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5848,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-13,24,100.0,56.041667,67.8,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5849,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-14,24,100.0,57.429167,70.9,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5850,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-15,24,100.0,59.358333,73.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5851,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-16,24,100.0,59.15,73.4,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5852,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-17,24,100.0,55.795833,65.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5853,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-18,24,100.0,53.1125,62.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5854,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-19,24,100.0,53.320833,64.6,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5855,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-20,24,100.0,59.3125,73.9,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5856,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-21,24,100.0,67.379167,81.1,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5857,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-22,24,100.0,72.229167,83.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5858,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-23,24,100.0,69.941667,84.2,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5859,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-24,24,100.0,67.466667,80.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5860,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-25,24,100.0,69.5375,83.7,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5861,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-26,24,100.0,72.425,89.4,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5862,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-27,24,100.0,74.9,92.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5863,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-28,24,100.0,76.566667,93.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5864,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-29,24,100.0,74.583333,91.9,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5865,6,11,1002,2,39.18919,-121.99887,NAD83,2023-04-30,24,100.0,65.458333,81.3,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5866,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-01,24,100.0,53.916667,58.8,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5867,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-02,24,100.0,52.766667,63.9,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5868,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-03,24,100.0,56.3,64.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5869,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-04,24,100.0,54.366667,58.6,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5870,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-05,24,100.0,55.858333,63.9,13,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5871,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-06,24,100.0,56.7625,65.8,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5872,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-07,24,100.0,58.241667,68.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5873,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-08,24,100.0,58.370833,68.0,17,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5874,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-09,24,100.0,61.833333,74.5,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5875,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-10,24,100.0,63.170833,76.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5876,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-11,24,100.0,64.4875,79.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5877,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-12,24,100.0,72.308333,90.3,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5878,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-13,24,100.0,78.466667,93.7,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5879,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-14,24,100.0,79.054167,92.3,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5880,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-15,24,100.0,73.716667,89.6,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5881,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-16,24,100.0,76.7625,93.4,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5882,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-17,24,100.0,79.3125,94.3,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5883,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-18,24,100.0,76.620833,92.5,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5884,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-19,24,100.0,76.233333,91.9,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5885,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-20,24,100.0,71.55,88.0,16,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5886,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-21,24,100.0,73.166667,90.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5887,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-22,24,100.0,77.595833,92.1,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5888,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-23,24,100.0,71.254167,85.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5889,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-24,24,100.0,66.591667,80.1,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5890,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-25,24,100.0,66.358333,81.3,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5891,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-26,24,100.0,66.058333,80.4,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5892,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-27,24,100.0,67.283333,82.0,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5893,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-28,24,100.0,68.4375,82.6,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5894,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-29,24,100.0,68.008333,82.8,15,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
5895,6,11,1002,2,39.18919,-121.99887,NAD83,2023-05-30,24,100.0,66.945833,80.8,14,59,Instrumental - Vaisala HMP 155,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2023-10-25
